no,author,comment,Sentiment_Score,Sentiment_Category,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated
320,eka andriana  ,Ya Allah..,0,Neutral,namsor_api_2.0.30,LATIN,6596cca4-7b98-4a18-8834-c151d61e9f48,eka andriana  ,female,0.793069692,8.139120011,0.896534846
321,ridwanardiansah,"Sing penting nek parkir mobil gede opo truk yo di pikir kancane no, ben ora ngebek i dalan ngono kae ????",0,Neutral,namsor_api_2.0.30,LATIN,9d0eed48-8f20-40f8-8e4f-5b4a124d2700,ridwanardiansah,male,-0.303660679,2.533347402,0.65183034
322,denikochi,"La ngono kwi mbayare pie ?...
Moso ws gae alat kyo DC mbayare sik manual..yo podo ae boong dong..sak ora2.ne gae kertu",0,Neutral,namsor_api_2.0.30,LATIN,2fd7aae6-68bf-4a44-a386-9d2b8c47391c,denikochi,male,-0.068624466,0.859655104,0.534312233
323,ayokkoya,"E-til ae mbalik manual,kok malah njajal liyane????",0,Neutral,namsor_api_2.0.30,LATIN,86500cf8-1e95-40d3-8e17-f1e7ab8159ce,ayokkoya,female,0.063381546,0.614254537,0.531690773
324,herypurnama  ,Wes ketebak endinge...,1,Positive,namsor_api_2.0.30,LATIN,3f7af168-0eb7-4ca5-b765-c73f9e21f301,herypurnama  ,female,0.0738383,1.130703376,0.53691915
325,lilikteja,@srimaharani2930 cobain deh mba produk dari @solutionstrechmark.id ampuh banget say produknyaa saya juga strechmark parah setelh pemakaian rutin ga strechmarkan lagii deh mba,0,Neutral,namsor_api_2.0.30,LATIN,13afe33a-d05f-49b5-8fa0-513683b595cb,lilikteja,female,0.318092694,2.666956626,0.659046347
326,gendondjadoel,Harus... E Parking itu keharusan,5,Positive,namsor_api_2.0.30,LATIN,e698e7fa-5525-4d05-91f8-8705587076fe,gendondjadoel,male,-0.372158969,3.537643221,0.686079484
327,hallondhy,Di dpn dan sebrang pizzahut pernh parkirmobil 10 rb g disusuki. ??,-7,Negative,namsor_api_2.0.30,LATIN,7a6ac477-fd73-43bb-b79e-0d3b85e37bd9,hallondhy,male,-0.068504403,0.853779438,0.534252201
328,fatmaannisaaa,Sip lanjutkan,1,Positive,namsor_api_2.0.30,LATIN,ca6a2f9e-616e-4131-a7ac-49bbe0c300b2,fatmaannisaaa,male,-0.057640644,0.364521054,0.528820322
329,aldhebilla,@lilikteja emang beneran ampuh nih mba? Udah bpom mba nihh?,5,Positive,namsor_api_2.0.30,LATIN,4aa1d04f-32e9-482e-a487-d42369658d75,aldhebilla,female,0.16379062,1.476737805,0.58189531
330,miyano sherry  ,@gustavianooo hla iyo lo...po meneh jukir e sing tuwo² ..contone bapakku..piye trus an ????,-3,Negative,namsor_api_2.0.30,LATIN,6cab9c19-2e63-45bf-a02a-2d6a44167290,miyano sherry  ,female,0.068684759,0.862611001,0.534342379
331,celine itssclinee,"yang udh tua bgaimna dong,ksiann ga ngrti gituan??",-2,Negative,namsor_api_2.0.30,LATIN,18ac0f2d-422c-4634-8589-5d88809f7793,celine itssclinee,female,0.71530973,7.402616913,0.857654865
332,taufabella,"iyes...setuju biar biaya parkir itu tarifnya jelas,kadang gak dikasih kembalian",1,Positive,namsor_api_2.0.30,LATIN,59dfae9e-e750-4a76-8453-df2d378cf764,taufabella,female,0.07201016,1.031733762,0.53600508
333,rahmawati nursya,@aldhebilla iyaa Iya mba tentu saja sudah bpom dan  bisa ampuh nih soalnya saya juga strechmark bekas lahiran bisa hilang & memudar ketika pakai produk dari @solutionstrechmark.id,5,Positive,namsor_api_2.0.30,LATIN,29a525df-f9e3-4c64-9109-b01e119cba51,rahmawati nursya,female,0.436793223,5.534898761,0.718396611
334,ddddeviftr  ,"sek sek, lha iki bayare gawe opo ta gess? qris?",0,Neutral,namsor_api_2.0.30,LATIN,160d7fe4-641a-40a0-9e6b-0129a37bb424,ddddeviftr  ,male,-0.26127017,2.127425652,0.630635085
335,wafiqul az,@gustavianooo ngakak??,-16,Negative,namsor_api_2.0.30,LATIN,975d9152-5018-4298-9514-d0752b6ae2c8,wafiqul az,male,-0.120394369,1.311080223,0.560197184
336,gustavianooo,@bruri____ dari rakyat untuk kantong pegawai pajak ??,4,Positive,namsor_api_2.0.30,LATIN,4aa363ff-8e26-40e6-9949-6f3a58fc4f6a,gustavianooo,male,-0.381472308,4.375463172,0.690736154
337,lilikteja,@aldhebilla iya mba  tentu saja sudah bpom dan  bisa ampuh  soalnya saya juga strechmark bekas lahiran bisa hilang & memudar ketika pakai produk dari @solutionstrechmark.id,-2,Negative,namsor_api_2.0.30,LATIN,e909a9a2-3724-4e67-b465-9cbeaedfa31b,lilikteja,female,0.318092694,2.666956626,0.659046347
338,hanisramadhani,iku bayare gawe qris iso opo gawe kartu emoney?,2,Positive,namsor_api_2.0.30,LATIN,d0b17081-3da7-4ec8-adcd-3a7aa5b2a92b,hanisramadhani,male,-0.056888199,0.332759911,0.528444099
339,awang medyna 0,"Dari pada mikir gawe alat kui , mbok mikir nang di engon parkir sing luas, ura nang pinggir dalan kiwo tengen garai sempit dalane.  Wes di kelongi kanggo trotoar sakmno ombone kok yo gone parkir sik ng pinggir dalan pak pok ae to yo yo.. macet ??",0,Neutral,namsor_api_2.0.30,LATIN,7602b61a-7a53-42f4-b234-9e20f2e86853,awang medyna 0,female,0.36161635,3.270945851,0.680808175
340,sutokoima,Aku tuku mainan neng boro2 parker 5000,1,Positive,namsor_api_2.0.30,LATIN,72fc4ec8-6ab1-4090-b7e4-c5694545d02f,sutokoima,female,0.100178403,1.239071145,0.550089201
341,wardoyo setiyo  ,"Rakyat bayar Untuk PAD,  PAD Untuk... ??",-2,Negative,namsor_api_2.0.30,LATIN,e41fea74-aaac-4bd5-9187-a9b6876ee11a,wardoyo setiyo  ,male,-0.404251789,4.946741019,0.702125895
342,nikoandika 0  ,"Kakean polah.. Apa dana untuk pembangunan monumen reog kurang kok pemerintahannya cari"" Dana di jalanan gt???????? Penggunaan eparking ini harusnya di alokasikan di tempat yang emang untuk lahan parking.. Bukan dipingir jalan gt.",3,Positive,namsor_api_2.0.30,LATIN,5846bfc8-f703-4b28-8148-c7e4ec0c40d8,nikoandika 0  ,female,0.363797134,3.315719862,0.681898567
343,yusron atsani,"Sip,lanjutkan,,",-3,Negative,namsor_api_2.0.30,LATIN,529d35b3-cb35-4154-bbb8-6391b649e5eb,yusron atsani,male,-0.709527061,7.361346934,0.854763531
344,ercikamc,Yok iso yok. Kuto kuto gede wes hal lumrah banget e-parkir saiki gilirane ponorogo iso nyusul ketertinggalan,0,Neutral,namsor_api_2.0.30,LATIN,6f11b1f6-b614-4472-a49a-9bec790fbaa3,ercikamc,male,-0.346419681,3.00163031,0.67320984
345,wiwik octa,,2,Positive,namsor_api_2.0.30,LATIN,8dcf7bba-93eb-413f-b9e8-4e174e4686dc,wiwik octa,female,0.373309167,3.611360951,0.686654583
346,eline xiandhia,"Ditertibkan harus.... Tukang parking byk yg ga jlas ... Dksh  1000 minta 2000 , 2000 ga dikembalikan,5000  jg mau.... ??????",8,Positive,namsor_api_2.0.30,LATIN,1761de33-8b47-46fe-a726-e9fc831afb0e,eline xiandhia,female,0.700084914,7.297414887,0.850042457
347,mrluckym n,nek bayare tunai tetep panggah isaw di UP,2,Positive,namsor_api_2.0.30,LATIN,5dc34a8b-8785-4945-86ea-fe456af7b39c,mrluckym n,male,-0.073388915,1.105920637,0.536694458
348,clarisalindaa,"Wajar masih sehari, siapa tau kalau berkelanjutan efek kedepannya lebih baik",-6,Negative,namsor_api_2.0.30,LATIN,6042ddf6-a290-47ae-a2af-84d2dede352f,clarisalindaa,male,-0.068353554,0.846416806,0.534176777
349, agisz ,Apakah bernasib sama karo E-tilang??,-4,Negative,namsor_api_2.0.30,LATIN,1e23cc46-a27f-4905-b5b2-9ef85ee24849, agisz ,female,0.050567345,0.070896917,0.525283672
350,yogiiprapmito,"@eline_xiandhia parkir alon alon timur depan pizza hut 10 ribu, 10 ribu kali brapa ratus mobil, hasilnya ngerti dewe ??????",1,Positive,namsor_api_2.0.30,LATIN,8f8ccc98-7dd7-4558-93ab-d39e1cdc3297,yogiiprapmito,male,-0.074179836,1.149750716,0.537089918
351,elvandri rafsanjani,"Pemerintah yo kudu ngomongi tukang parkire, kerjone ojo mung nompo duite tok.. njogo lan merapikan kendaraan sing tenanan, lan ngarahne kendaraan sing arep mlebu metu...",-3,Negative,namsor_api_2.0.30,LATIN,5234ad10-05c7-4039-b929-372a076073e7,elvandri rafsanjani,male,-0.126913131,1.334944588,0.563456565
352,optik tasikmalaya,Masih perlu adaptasi,-1,Negative,namsor_api_2.0.30,LATIN,35953b9f-3335-44b3-89a3-47f6ee6d3c1d,optik tasikmalaya,male,-0.404365985,4.949267387,0.702182992
353,mutiaraya  ,"Daripada ribet e-parking mending kasih fasilitas lahan khusus buat parkir, biar gak parkir dipinggir jalan! Yg solutif gituloo!",1,Positive,namsor_api_2.0.30,LATIN,45715887-60bc-42c1-b9ac-f306170fb962,mutiaraya  ,female,0.276042263,2.313462294,0.638021132
354,wijaya heng,Dana bocor paling di korupsi wong duwuran,0,Neutral,namsor_api_2.0.30,LATIN,d7871dc6-eeff-44e8-99aa-447c798faebb,wijaya heng,male,-0.434359662,5.485763004,0.717179831
355,wahidhariz  ,"Jalannya buat parkir, telortoarnya buat jualan..mantap??????",10,Positive,namsor_api_2.0.30,LATIN,2179b71e-c407-4742-8aa7-c06056db677f,wahidhariz  ,male,-0.216126962,1.702803319,0.608063481
356,add zim,"Nyapo kok g gawe gedung  parkir  di kei boom gate secure P / Centre Park / Iss ngunu terus ngidul e gawe  tapi ya di modif ben nyaman bayar e becak iku soko parkir, retribusi parkir gedung moco"" 9% dari omset parkir. Iku ono akeh pilihan pembayaran.  Gak usah gawe aplikasi maneh ngembek ngebek i hp. Tpi lek kur dilut parkir pinggir dalan ae limit 7 menit luwih soko iku di angkut nang gedung parkir",4,Positive,namsor_api_2.0.30,LATIN,61065531-b473-4092-ab8c-993bb4da13af,add zim,male,-0.661221498,7.070310639,0.830610749
357,agungyuliyantonugroho,"Ya jelas ditolak,,dia kan jadi gak ada duit tambhan pemasukan??,,dan rawan pungli,klo sdh ada pungli biasanya akan ada preman...",-5,Negative,namsor_api_2.0.30,LATIN,230e31e4-fbe4-433e-bf4d-0a0727cd9232,agungyuliyantonugroho,male,-0.365204493,3.345636448,0.682602246
358,agungyuliyantonugroho,"@yogiiprapmito lbh anyel barang yg dicari gak ada,dan muter nyetori parkir??",-4,Negative,namsor_api_2.0.30,LATIN,13827a9e-131c-415b-8445-f5bf5a016aa8,agungyuliyantonugroho,male,-0.365204493,3.345636448,0.682602246
359, rjl ardi,Pelan pelan,8,Positive,namsor_api_2.0.30,LATIN,fae78e1d-7777-4d54-812f-0e094a439dbb, rjl ardi,male,-0.197370509,1.617835081,0.598685254
360,agungyuliyantonugroho,"Kadang suka heran kok,,,kota lain bingung memperlebar jalan klo ini bingung mempersempit jalan??,,ente ini kadang2 ya....????",0,Neutral,namsor_api_2.0.30,LATIN,b4d08cdf-be32-4c9b-90c7-629f420cfc69,agungyuliyantonugroho,male,-0.365204493,3.345636448,0.682602246
361,becakmesinmaniaponorogo,@optik_tasikmalaya tp nek gonq seikhlase bos yg minimal  sesuai perda yg berlaku(manual)????klo gone erepane pean gmn bos,-13,Negative,namsor_api_2.0.30,LATIN,d5495481-8d89-449c-83aa-2b9dde8c73f3,becakmesinmaniaponorogo,male,-0.381396711,4.365042872,0.690698355
362,becakmesinmaniaponorogo,"tp nek gonq seikhlase minimal sesuai perda tp jg ngono podo kurang kesadarane seikhlase podo abot,malahan motor 5rb nang seputaran alun""podo gelem????",0,Neutral,namsor_api_2.0.30,LATIN,4e82d5de-a054-494c-8e2b-9742ee06965a,becakmesinmaniaponorogo,male,-0.381396711,4.365042872,0.690698355
363,m iqbalprabowo ,"GK ribet nih min, jal ... Lek ruame ...",0,Neutral,namsor_api_2.0.30,LATIN,b5490beb-d296-40da-8d1e-669bc7451c37,m iqbalprabowo ,female,0.064481849,0.664077723,0.532240925
364,rofiah achmad,"@yogiiprapmito iyaa betul sekali, kadang saya kalau belanja atau ada keperluan lain gag cukup parkir satu tempat,??",9,Positive,namsor_api_2.0.30,LATIN,e81ef723-9b5c-422e-a7df-0bc461c43974,rofiah achmad,female,0.235659651,1.854551856,0.617829825
365,amruafa,"aneh"" e??",8,Positive,namsor_api_2.0.30,LATIN,21e2f764-a9da-4dad-93eb-c55ba17734aa,amruafa,female,0.064794811,0.678393082,0.532397406
366,verane imam,"Kakean rengkek min ?? parkir 2000 ae kok bodo umek ae , daripada ngurusi kuii mbok tukang parkire djak ngurusi samlah sampah opo malah ditambahi pengahasilane ben karo nyapu ratan atau merwat bunga seng neng pinggur pinggir dalan kae . Oleh gae wes enek patugase nyatane samlah yo sek numpuk neng endi endi .",0,Neutral,namsor_api_2.0.30,LATIN,c907a89f-04f7-4c02-adc8-ddc82e1e4912,verane imam,female,0.437573274,5.55116948,0.718786637
367,yohan putrarakeri,Lama lama juga ga berlaku.,7,Positive,namsor_api_2.0.30,LATIN,10529242-2636-4920-93fc-20d89c48e2d1,yohan putrarakeri,male,-0.868640614,9.015824358,0.934320307
368,brurysayfullh,Mungkin jukirnya di training dulu....,0,Neutral,namsor_api_2.0.30,LATIN,6a613465-906e-45e4-a090-1b4fd60246ac,brurysayfullh,male,-0.069342196,0.895077268,0.534671098
369,zacky punk,Seng sabar ya pak jukir??,0,Neutral,namsor_api_2.0.30,LATIN,ece07e5a-fc7c-4a26-863e-f12012d1966a,zacky punk,male,-0.375518065,3.769257193,0.687759033
370,lia novitaaasari,Teknologi msa kini..... Kadang yg muda aja ada yg gaptek.. Apalgi bpk2 jukir.. Perlu ekstra utk belajar lgi... ??,-5,Negative,namsor_api_2.0.30,LATIN,57407f55-9ce5-4478-a61a-2ca63a161693,lia novitaaasari,female,0.711686603,7.376560922,0.855843301
371,agungprihatmaja,Kaboten setor paleng wkwwkwk ????,4,Positive,namsor_api_2.0.30,LATIN,5344c238-b7d1-4d12-a8d4-4b99ffbb66ae,agungprihatmaja,female,0.062988567,0.596640508,0.531494284
372,tri pika  ,"Ya bukan kaboten setor juga,,kan jukir ndk indo kebanyakan sudah berumur,,ya kalo berumur mereka sekolah ndak papa toh masih bisa baca lha kalo yang dak sekolah kan ya kasian juga",0,Neutral,namsor_api_2.0.30,LATIN,985020ac-977b-4469-a723-e9b2bdd2de2b,tri pika  ,male,-0.387721518,4.634713744,0.693860759
373,galih wie0  ,Alasan wae,0,Neutral,namsor_api_2.0.30,LATIN,ec3607ae-ed77-4a18-8fb9-d2420d9f9e7b,galih wie0  ,male,-0.355304016,3.150910664,0.677652008
374,dhl info,Apik,0,Neutral,namsor_api_2.0.30,LATIN,f9412cc4-e3b4-4b07-9650-ab190c683904,dhl info,male,-0.242584653,1.922973391,0.621292326
375,tharrymunyill,"Rumit apa cuan nya kurang? Biasanya kan 2k/motor, skrng 1k/motor??????",-3,Negative,namsor_api_2.0.30,LATIN,d96eed58-f6ac-4f9c-88d7-d0c2cf3b9efe,tharrymunyill,male,-0.136383585,1.370218849,0.568191793
376,ilove ponorogo,@tharrymunyill nice,-3,Negative,namsor_api_2.0.30,LATIN,dd9fde35-6644-4ee3-b528-3c3a03b0a9ae,ilove ponorogo,male,-0.422860494,5.281334637,0.711430247
377,ilove ponorogo,@agungprihatmaja bner,1,Positive,namsor_api_2.0.30,LATIN,e8f05164-e1af-4961-a1f1-abc9aec55a54,ilove ponorogo,male,-0.422860494,5.281334637,0.711430247
378,zakariamahrez ,Karena kebiasaan 2 ribu dapetnya????,0,Neutral,namsor_api_2.0.30,LATIN,2a59eecd-8469-4d46-9592-ded7fac87817,zakariamahrez ,male,-0.323466015,2.720939888,0.661733007
379,evie r kusumawati ,"Ya karena jukirnya sudah sepuh wajar sih kalo di bilang rimit,,,",0,Neutral,namsor_api_2.0.30,LATIN,5e920295-186c-44ad-8085-d49a50bdb5d2,evie r kusumawati ,female,0.38860848,4.649235929,0.69430424
380,singgih dwi hs,Pakai tas biar gampang bawa nya,0,Neutral,namsor_api_2.0.30,LATIN,6756c19b-7390-46eb-8aa0-a084dbc8e385,singgih dwi hs,male,-0.293241738,2.445570993,0.646620869
381,galery griya pusaka,Ora iso ngentit ????,0,Neutral,namsor_api_2.0.30,LATIN,bec24b25-8cdf-4fc2-8d42-4b61ef6708ac,galery griya pusaka,male,-0.050401081,0.064080228,0.525200541
382,sulthon alhakim,Sek durung terbiasa pak.. suwe2 karek merem iso??,3,Positive,namsor_api_2.0.30,LATIN,7ce15705-448f-4dcf-ba27-207fd58b118c,sulthon alhakim,male,-0.673652505,7.137510754,0.836826252
383,ahmad   x,Coboy.,-15,Negative,namsor_api_2.0.30,LATIN,17598e25-b462-4d41-bb0f-3ab000c16a65,ahmad   x,male,-0.925283512,11.02785006,0.962641756
384,ponidi pamungkas,iku masalahe Ki nggur durung kulino ae,8,Positive,namsor_api_2.0.30,LATIN,58f315ce-3061-430b-a3c0-9265d23138ee,ponidi pamungkas,male,-0.062235529,0.563134982,0.531117765
385,kangmaz supendi,@fyrs_rr ????,0,Neutral,namsor_api_2.0.30,LATIN,141f52c7-75cd-4af4-94e3-ece7867b7156,kangmaz supendi,male,-0.310686878,2.596476738,0.655343439
386,mashelnasya,@muslihitz86 koment ter cakeeep??????,1,Positive,namsor_api_2.0.30,LATIN,3c3b3e20-4ba3-49f3-9866-86e12071567f,mashelnasya,female,0.112827448,1.283783212,0.556413724
387,mhyshinta,"lanjutkan e-parking,sampek berlaku tenanan pokoke...mengurangi parkir ilegal??????..angger mandek endi enggon kenek parkir motor 2k..basamu wes nompo duite ditinggal ngalih??????..mbok'o ditulisane motor 1k..tetep dikon mbayar 2k??",-8,Negative,namsor_api_2.0.30,LATIN,3632923c-540f-49cd-9bdd-d6c80d577b46,mhyshinta,female,0.300566706,2.506593167,0.650283353
388,kristiazhwhas,"?????? ?????????? ???? ????????????,???????? ???????? ?????????? ???????? ???????? ????????????...???????????????????????? ???????? ????????????...??",-1,Negative,namsor_api_2.0.30,LATIN,2cee0916-eb42-4bba-8113-81b4e0325f8c,kristiazhwhas,male,-0.379395101,4.121739746,0.68969755
389,jejaklangit  ,"@itzsgaa_ pas ono konser denny caknan karo MNC TV poro jukir iso gae ngredit motor ngertio, difkir fkir sakjane yo mesakke, tapi dilain sisi kok greget ke yo lur",0,Neutral,namsor_api_2.0.30,LATIN,345b1add-cd44-4e5c-991a-546065ee0757,jejaklangit  ,male,-0.354431929,3.135322816,0.677215965
390,jejaklangit  ,"@f3_ndra lhaa ndalah,podo, tapi sek ngenes awakmu, aku wae parkir mobil ning ngarep pendopo ditarik 2000,gek blas tanpa karcis, ngono kui piye jal, Indonesia arep dijak maju angel to, mbalek maneh nang SDM",-4,Negative,namsor_api_2.0.30,LATIN,e8bd84a3-0321-441f-b460-c9f429ad2ee9,jejaklangit  ,male,-0.354431929,3.135322816,0.677215965
391,rudirianto       0  ,KALO ALESAN RIBET YA BELAJAR. KALO MASIH GAK MAU RIBET YA GANTI PEKERJAAN. TOH BANYAK YANG KOK GANTIIN KERJA KALIAN??,0,Neutral,namsor_api_2.0.30,LATIN,8411e34d-6ed5-4d09-a207-98150d4ff60d,rudirianto       0  ,male,-0.068679027,0.862329856,0.534339514
392, raasgtiulti ,Regenerasi ae ga sihh??,0,Neutral,namsor_api_2.0.30,LATIN,b27526ee-1fc2-4d91-ae80-cc107c067232, raasgtiulti ,male,-0.054517137,0.233679307,0.527258568
393,kustyoriniaprilia,Mlampah wae nek mboten purun parkir.. Ngono wae og bingung,1,Positive,namsor_api_2.0.30,LATIN,3dec6b39-5f72-443b-8abd-80f85880c87b,kustyoriniaprilia,female,0.069780627,0.916976056,0.534890313
394,dhul  0bhajoel,"Ribet? Sg ribet kw kui wg djak penak kg angel ,,negoro kog arep maju djak pnak ae modelan ngene ki sg garai ra maju2",-3,Negative,namsor_api_2.0.30,LATIN,4829ed80-ae74-4886-8c7c-6becc5baa27b,dhul  0bhajoel,male,-0.870875339,9.050864119,0.93543767
395,bosnyaran co id,Wkwkwk parkir oleh e akeh yo ?????? tak adek lahan parkir piye masuk ra????,0,Neutral,namsor_api_2.0.30,LATIN,7d79d94c-ca0c-4ab9-9063-19f2f2900317,bosnyaran co id,male,-0.377060604,3.895578317,0.688530302
396,itsmeolv ,@aheunaegawijaya ben,0,Neutral,namsor_api_2.0.30,LATIN,39206c3f-d496-423a-9fd6-d2a335ee1ba6,itsmeolv ,male,-0.28538144,2.383392836,0.64269072
397,bangkit dc  ,@fyrs_rr aku arep komen bak e ws enek sng muni ????,-11,Negative,namsor_api_2.0.30,LATIN,962ee7cd-4aac-4969-b8e4-94e76f5e33a5,bangkit dc  ,male,-0.598589561,6.648015067,0.79929478
398,lanfy   ,@fllnh.m,0,Neutral,namsor_api_2.0.30,LATIN,d4f1fd25-6067-4366-a79e-baf7b4191543,lanfy   ,male,-0.063905331,0.637876632,0.531952666
399,faisagussetia,"Y jelas lah tukang parkir nolak, y di setorkan sama hasil beda.??",3,Positive,namsor_api_2.0.30,LATIN,d0db37a4-9e4f-41d5-baea-6cd429881ef4,faisagussetia,female,0.066436785,0.754648554,0.533218392
400,mas acong ,Yo jukire wae seng di ganti,1,Positive,namsor_api_2.0.30,LATIN,549762b8-2048-45a7-b652-2a07a229ce60,mas acong ,male,-0.519572966,6.177096894,0.759786483
401,muhamd maghfur,"Lek raiso gawe alat/aplikasi ne ganti sg enom, kualitas SDM perlu di updated",-6,Negative,namsor_api_2.0.30,LATIN,60f053a7-073b-49b2-8c5a-af35e108cf14,muhamd maghfur,male,-0.901307564,9.720318937,0.950653782
402,nuryadi    ,@edykusumaa pensiun,-2,Negative,namsor_api_2.0.30,LATIN,240cbb72-4daa-4f4e-88cd-7500aa12f794,nuryadi    ,male,-0.439829236,5.599760349,0.719914618
403,nuryadi    ,@pradikaangga_ masih banyak tenaga yg nganggur,0,Neutral,namsor_api_2.0.30,LATIN,26a6db73-5b5f-4c9b-a2d7-53137f3dbeec,nuryadi    ,male,-0.439829236,5.599760349,0.719914618
404,misgiart,@fyrs_rr sudah terwakilkan twrnyata,0,Neutral,namsor_api_2.0.30,LATIN,5e274589-e543-4d7a-8c95-497d96de3f98,misgiart,male,-0.156181088,1.446457534,0.578090544
405,mas hakiem,"Orang yg menolak kemajuan, pasti akan mengeluarkan banyak alasan. Yg katanya ribet lah, susah lah...",-1,Negative,namsor_api_2.0.30,LATIN,4bfe640f-4fe4-4e4d-a5e7-70870ea13152,mas hakiem,male,-0.550592779,6.413058038,0.77529639
406,mbak hess,@michellia308 benar??,6,Positive,namsor_api_2.0.30,LATIN,7c81eb00-b96d-44a8-b10c-40e458ee9f2d,mbak hess,female,0.04997057,0.046436057,0.524985285
407,feri bbwr    ,pas ada e parking 2 ribu.kemaren gak ada e parking 3 ribu ??,-17,Negative,namsor_api_2.0.30,LATIN,41ae1327-81ec-402a-a7df-0cca42815610,feri bbwr    ,female,0.263071209,2.148957408,0.631535604
408,dickymhf,???? lucu,-5,Negative,namsor_api_2.0.30,LATIN,6ed72c9f-c75c-41fa-86e5-fb885e274890,dickymhf,male,-0.381563142,4.388125415,0.690781571
409,yusyarifai,"Gak tau lah.....parkir manual seng ngentit jukir,la ko di gawe e parkir seng mangan...????nek podo ora transparan yo ora ush di wenei parkir,wong duwe motor/mobil yo wis mbayar pajek....kok yo sek mbayar PARKIR,ANEEEHHH TOOOO",0,Neutral,namsor_api_2.0.30,LATIN,314f024f-598d-421b-ba79-483dcac63282,yusyarifai,male,-0.06813126,0.835606392,0.53406563
410,heeeennn,"Masyarakat ora menolak, jukir tok sing nolak",-3,Negative,namsor_api_2.0.30,LATIN,42876ec4-8c3f-433f-8b95-a3f17271496e,heeeennn,male,-0.067278879,0.794572292,0.533639439
411,dwik rahayu,??????,-3,Negative,namsor_api_2.0.30,LATIN,07edb34f-9bcf-4d0a-8ed7-5df9857928e0,dwik rahayu,male,-0.390740827,4.685019589,0.695370414
412,awan prastowo,@heeeennn gasssss ??????????????????????,3,Positive,namsor_api_2.0.30,LATIN,6a97799e-88ee-4cae-885f-9c250610be77,awan prastowo,male,-0.659977341,7.061235674,0.829988671
413,m anwar fauzi,Sing muni rumat rumit dicutik ae suwen.,5,Positive,namsor_api_2.0.30,LATIN,16a9edd3-ace5-489f-aaac-0f3ccccc6205,m anwar fauzi,male,-0.381596757,4.392851297,0.690798378
414,wahyu listio,Ribet opo emang moh belajar?? Padene ben mbalik manual meneh?,0,Neutral,namsor_api_2.0.30,LATIN,93fed32a-254b-4336-aafb-66127caa4eff,wahyu listio,male,-0.380754311,4.28051982,0.690377155
415,hmadsy   ,setuju banget lek semisal diterapno. gawe kebaikan bersama,4,Positive,namsor_api_2.0.30,LATIN,3dad2b68-7e54-4be7-851f-b2cf23a5001b,hmadsy   ,male,-0.07201638,1.032062515,0.53600819
416,enytamufidh,Parkir nang ngarep latansa duit 10rb arep ora disusuki..duit e lebokne kantong lsg..dikiro kene ra ngerti pd hal etok2 berpaling muka.mboso dienteni duit etok2 digoleki seng 10rb.delalah nang tumbukan duite enek 10rb.di iya i wae trs agi disusuki..,0,Neutral,namsor_api_2.0.30,LATIN,10b4d507-1c6a-4906-8d47-e9d118e42fd7,enytamufidh,male,-0.049082276,0.010049823,0.524541138
417,enytamufidh,@enytamufidh duduk seng nang latar e latansa lo ya..seng dalan HOS.kan parkire dewe2 iku,2,Positive,namsor_api_2.0.30,LATIN,13ac12c5-1fa2-41e1-89c7-a8c265bf097d,enytamufidh,male,-0.049082276,0.010049823,0.524541138
418,garasi bangyos,"Nek ra gelem dadi jukir, munduro ae...nek maju2 keterak motor lewat ngko",19,Positive,namsor_api_2.0.30,LATIN,4030b185-7fe7-42c1-907a-f418e709c074,garasi bangyos,male,-0.541649041,6.371761587,0.770824521
419,mia rahayu0 ,Kalo pakek e-parking kena brpa permotor,6,Positive,namsor_api_2.0.30,LATIN,1aab9ba5-90d8-4145-afda-d8baba7550be,mia rahayu0 ,female,0.415410652,5.168036645,0.707705326
420,ferysetiawanbs   ,@muslihitz86 padahal motor diwalik e ora??,0,Neutral,namsor_api_2.0.30,LATIN,f697cc96-366b-44b9-a19c-4d55d00fe303,ferysetiawanbs   ,male,-0.17841195,1.536595711,0.589205975
421,jenihendra,Kadang diwei 5 ewu gak jujul alasan gak ketok ??????... sekalian ngamal,-2,Negative,namsor_api_2.0.30,LATIN,8bde0a9d-001e-41db-897f-11e2351d5cab,jenihendra,female,0.052784907,0.162035901,0.526392453
422,cinocaramel,Parkir kemarin di dekat masjid alon2 ada acara senam paud malah 5k dan tdk ada karcis parkir,6,Positive,namsor_api_2.0.30,LATIN,4ccf171b-2b5b-4f2b-8775-a4ccec756226,cinocaramel,male,-0.37122586,3.48400988,0.68561293
423,ratu jagal,"Lanjutkan e parkir 
Biar pad naik",2,Positive,namsor_api_2.0.30,LATIN,c2677bb5-302b-4219-8c64-19e450a9e973,ratu jagal,male,-0.366189988,3.367093128,0.683094994
424,escoklatcokot hoscokroaminoto,"@fyrs_rr padahal jukir itu setornya ke dinas perhubungan setiap bulan,dan sudah dipatok tarif setornya.cara ngentitnya gimana ya mbak???",0,Neutral,namsor_api_2.0.30,LATIN,8ec4e4e8-41cb-454f-ac1d-b7a17d211a07,escoklatcokot hoscokroaminoto,male,-0.276285861,2.31523607,0.63814293
425,nurrofi mahmuda,"Jenenge belajar ki yo alon2, urung2 kok wis sambat",4,Positive,namsor_api_2.0.30,LATIN,1cda2771-5a82-4c5d-bad3-4327f76b8fe7,nurrofi mahmuda,female,0.082657893,1.178897964,0.541328947
