no,author,comment,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,Sentiment_Score,Label
402,nuryadi    ,pension,namsor_api_2.0.30,LATIN,240cbb72-4daa-4f4e-88cd-7500aa12f794,nuryadi    ,male,-0.439829236,5.599760349,0.719914618,-3,Negative
403,nuryadi    ,unemployed workers,namsor_api_2.0.30,LATIN,26a6db73-5b5f-4c9b-a2d7-53137f3dbeec,nuryadi    ,male,-0.439829236,5.599760349,0.719914618,3,Positive
404,misgiart,represented in reality,namsor_api_2.0.30,LATIN,5e274589-e543-4d7a-8c95-497d96de3f98,misgiart,male,-0.156181088,1.446457534,0.578090544,0,Neutral
405,mas hakiem,People resist progress for complicated reasons,namsor_api_2.0.30,LATIN,4bfe640f-4fe4-4e4d-a5e7-70870ea13152,mas hakiem,male,-0.550592779,6.413058038,0.77529639,-9,Negative
406,mbak hess,michellia308,namsor_api_2.0.30,LATIN,7c81eb00-b96d-44a8-b10c-40e458ee9f2d,mbak hess,female,0.04997057,0.046436057,0.524985285,0,Neutral
407,feri bbwr    ,parking 2 thousand yesterday parking 3 thousand,namsor_api_2.0.30,LATIN,41ae1327-81ec-402a-a7df-0cca42815610,feri bbwr    ,female,0.263071209,2.148957408,0.631535604,2,Positive
408,dickymhf,funny,namsor_api_2.0.30,LATIN,6ed72c9f-c75c-41fa-86e5-fb885e274890,dickymhf,male,-0.381563142,4.388125415,0.690781571,1,Positive
409,yusyarifai,"I don't know, manual parking, shoplifting, electronic parking attendants, eating transparent tops, yes, it applies to parking motorbikes, cars, paying taxes, how come you pay parkingeeeehhh toooo",namsor_api_2.0.30,LATIN,314f024f-598d-421b-ba79-483dcac63282,yusyarifai,male,-0.06813126,0.835606392,0.53406563,4,Positive
410,heeeennn,the community refused to accept the jukir,namsor_api_2.0.30,LATIN,42876ec4-8c3f-433f-8b95-a3f17271496e,heeeennn,male,-0.067278879,0.794572292,0.533639439,-8,Negative
412,awan prastowo,gassss,namsor_api_2.0.30,LATIN,6a97799e-88ee-4cae-885f-9c250610be77,awan prastowo,male,-0.659977341,7.061235674,0.829988671,0,Neutral
413,m anwar fauzi,complicated talk is thrown away,namsor_api_2.0.30,LATIN,16a9edd3-ace5-489f-aaac-0f3ccccc6205,m anwar fauzi,male,-0.381596757,4.392851297,0.690798378,-12,Negative
414,wahyu listio,difficult to learn manually,namsor_api_2.0.30,LATIN,93fed32a-254b-4336-aafb-66127caa4eff,wahyu listio,male,-0.380754311,4.28051982,0.690377155,3,Positive
415,hmadsy   ,agree to do it together,namsor_api_2.0.30,LATIN,3dad2b68-7e54-4be7-851f-b2cf23a5001b,hmadsy   ,male,-0.07201638,1.032062515,0.53600819,1,Positive
416,enytamufidh,"10,000 house parking stolen pocket money",namsor_api_2.0.30,LATIN,10b4d507-1c6a-4906-8d47-e9d118e42fd7,enytamufidh,male,-0.049082276,0.010049823,0.524541138,4,Positive
417,enytamufidh,Located in the Latans yard on Jalan Hos,namsor_api_2.0.30,LATIN,13ac12c5-1fa2-41e1-89c7-a8c265bf097d,enytamufidh,male,-0.049082276,0.010049823,0.524541138,0,Neutral
418,garasi bangyos,Turn backwards if a motorbike passes you,namsor_api_2.0.30,LATIN,4030b185-7fe7-42c1-907a-f418e709c074,garasi bangyos,male,-0.541649041,6.371761587,0.770824521,0,Neutral
419,mia rahayu0 ,Use eparking to pay for the motorbike,namsor_api_2.0.30,LATIN,1aab9ba5-90d8-4145-afda-d8baba7550be,mia rahayu0 ,female,0.415410652,5.168036645,0.707705326,-2,Negative
420,ferysetiawanbs   ,the motorbike is upside down,namsor_api_2.0.30,LATIN,f697cc96-366b-44b9-a19c-4d55d00fe303,ferysetiawanbs   ,male,-0.17841195,1.536595711,0.589205975,4,Positive
421,jenihendra,sometimes pay 5 thousand reasons,namsor_api_2.0.30,LATIN,8bde0a9d-001e-41db-897f-11e2351d5cab,jenihendra,female,0.052784907,0.162035901,0.526392453,0,Neutral
422,cinocaramel,"yesterday's mosque parking was slow for the 5k gymnastics event, parking tickets",namsor_api_2.0.30,LATIN,4ccf171b-2b5b-4f2b-8775-a4ccec756226,cinocaramel,male,-0.37122586,3.48400988,0.68561293,3,Positive
423,ratu jagal,continue parking ãâã¢ââ¦ leave the pads alone,namsor_api_2.0.30,LATIN,c2677bb5-302b-4219-8c64-19e450a9e973,ratu jagal,male,-0.366189988,3.367093128,0.683094994,0,Neutral
424,escoklatcokot hoscokroaminoto,"The jukir deposits it with the transportation service, the interest on the deposit is fixed",namsor_api_2.0.30,LATIN,8ec4e4e8-41cb-454f-ac1d-b7a17d211a07,escoklatcokot hoscokroaminoto,male,-0.276285861,2.31523607,0.63814293,0,Neutral
425,nurrofi mahmuda,the learning process is slow complaining,namsor_api_2.0.30,LATIN,1cda2771-5a82-4c5d-bad3-4327f76b8fe7,nurrofi mahmuda,female,0.082657893,1.178897964,0.541328947,2,Positive
426,s roni0 ,"The parking lot is very busy, even though it's a city parking lot",namsor_api_2.0.30,LATIN,9ba5ffc8-440b-48ca-b5e6-2670b36745fc,s roni0 ,male,-0.059240267,0.432672326,0.529620133,0,Neutral
427,itss silviyuse,"Yes, ma'am, the official account is the deposit, regional income increased. Parking at yesterday's event was expensive for official parking attendants",namsor_api_2.0.30,LATIN,0b0954cd-cdb0-4e96-b48c-c25d82166c20,itss silviyuse,female,0.246496642,1.963219879,0.623248321,8,Positive
428,itss silviyuse,"pie ale ma'am, the jukir person pays the deposit",namsor_api_2.0.30,LATIN,fe434281-46d9-4bf4-86c3-1545b0f2a826,itss silviyuse,female,0.246496642,1.963219879,0.623248321,-2,Negative
429,itss silviyuse,the deposit is according to what the transportation department said,namsor_api_2.0.30,LATIN,d21c9532-009d-4622-ada8-b2a88c014cb2,itss silviyuse,female,0.246496642,1.963219879,0.623248321,3,Positive
430,faisagussetia,ummm no comment bro rejected,namsor_api_2.0.30,LATIN,228b2127-ab7d-466e-b926-0b728a982c85,faisagussetia,female,0.066436785,0.754648554,0.533218392,-4,Negative
431,dana pradan,the payment is paid income,namsor_api_2.0.30,LATIN,26126dbd-2ac3-483c-8cd1-b3c6b2b036bf,dana pradan,female,0.395787869,4.775089941,0.697893934,3,Positive
432,itss silviyuse,The transportation department was paid and the office had a deposit to find it,namsor_api_2.0.30,LATIN,4ec8605d-f166-426b-b08a-475184b0c4b9,itss silviyuse,female,0.246496642,1.963219879,0.623248321,3,Positive
433,dana pradan,Okay,namsor_api_2.0.30,LATIN,3151b66c-3dcc-4e9d-ab42-60175a65cf25,dana pradan,female,0.395787869,4.775089941,0.697893934,2,Positive
434,marin marko,"thank you, roadside park, host road, payment rate is 5000 entry, 2000 eparking is enforced in anticipation of jukir levies",namsor_api_2.0.30,LATIN,33914b17-10bf-41e6-bd1d-849e5cdac57c,marin marko,female,0.32503735,2.737220563,0.662518675,-3,Negative
435,rifadno,alunalun 3k,namsor_api_2.0.30,LATIN,a3ba9e0a-63ae-42a1-b14e-e4eeb22deaff,rifadno,male,-0.295707707,2.465765178,0.647853853,0,Neutral
436,michellia 0 ,5k event students object,namsor_api_2.0.30,LATIN,6a34b46a-81f2-4090-ac56-434f318f54df,michellia 0 ,female,0.758692982,7.771578058,0.879346491,0,Neutral
438,rifadno,pay 5 thousand to buy fried juice hahaha,namsor_api_2.0.30,LATIN,1a6b47a3-fb6a-4aac-bd17-82a0cdd06879,rifadno,male,-0.295707707,2.465765178,0.647853853,-3,Negative
439,pradikaangga ,"It's a hassle to get fired, huh?",namsor_api_2.0.30,LATIN,ac7995b5-6c8e-4d26-9b8c-25eac34cb14d,pradikaangga ,male,-0.122018256,1.316994316,0.561009128,0,Neutral
440,muslihitz,I can't tell you it's really a hassle to have to park your motorbike when you're told to park it,namsor_api_2.0.30,LATIN,9adcc1e8-1c08-427b-b68c-e8f04acf8d5c,muslihitz,male,-0.0579189,0.376311764,0.52895945,-12,Negative
441,hantoro krista,"The hassle of jukir's income is reduced drastically, let's think about the gas of progress",namsor_api_2.0.30,LATIN,47cce79b-c7a6-4d0a-b6b2-bcabf9215dd7,hantoro krista,male,-0.584883316,6.575122603,0.792441658,-7,Negative
442,edykusumaa,old jukire,namsor_api_2.0.30,LATIN,df1c8c97-5a9c-4d4a-a313-cb33b6225f02,edykusumaa,male,-0.073544985,1.114492335,0.536772492,-4,Negative
443,erwincaprut,hahaha,namsor_api_2.0.30,LATIN,774b5057-37f1-4d06-ac7f-64591e99934c,erwincaprut,male,-0.345427964,2.986157457,0.672713982,0,Neutral
445,bimaekanusantara ,no comment central people's affairs,namsor_api_2.0.30,LATIN,7fee9eeb-22c3-429a-8c86-2f815e72ea67,bimaekanusantara ,male,-0.051504769,0.109366134,0.525752385,0,Neutral
446,super tedjo,"Sorry, that's the concept of having to make a parking deposit",namsor_api_2.0.30,LATIN,77099cba-9060-4f40-bb39-2a09e2b8963c,super tedjo,male,-0.593215263,6.618798792,0.796607632,-3,Negative
447,nunu sgt,"yes, do eparking in an orderly manner, emotionally, the jukir is given 1000, the value is 2 billion, a coin, eparking requires socialization in its use as you get used to it",namsor_api_2.0.30,LATIN,730ba1b2-cbf0-4b29-a573-61e31d123a4f,nunu sgt,female,0.354309279,3.133148305,0.677154639,8,Positive
448,ramaakukuh,nan,namsor_api_2.0.30,LATIN,92f6f2ac-7fc6-4c8a-a123-027c4cc4bed3,ramaakukuh,male,-0.250705889,2.007933712,0.625352945,0,Neutral
449,miyano sherry  ,his income is reduced motorbike parking on the wrong road hos cokroaminoto pays 5 thousand 2000 petrol car parking costs 3000,namsor_api_2.0.30,LATIN,8fbd2fce-690a-42eb-90bb-1f822c25e324,miyano sherry  ,female,0.068684759,0.862611001,0.534342379,-6,Negative
450,alfanzain id,"In fact, the fraudulent broker withdrew his 2000 deposit",namsor_api_2.0.30,LATIN,8ef7adac-5b09-416d-9a40-45f52d92d9a7,alfanzain id,male,-0.068688943,0.862816271,0.534344472,0,Neutral
451,masrur asyrofi,agree to electronic parking,namsor_api_2.0.30,LATIN,b7104849-8998-476c-a726-b151dcd6b1f6,masrur asyrofi,male,-0.844352999,8.68606403,0.9221765,2,Positive
452,alfanzain id,"The leader's corruption, society's hobby is corruption",namsor_api_2.0.30,LATIN,ca7addce-4d88-4843-ac0d-888b6890c97d,alfanzain id,male,-0.068688943,0.862816271,0.534344472,-8,Negative
453,mohamadaxel,good parking price is worth it,namsor_api_2.0.30,LATIN,db9e57a2-71bf-486e-96d1-825f0356a3ac,mohamadaxel,male,-0.380492438,4.247964425,0.690246219,1,Positive
454,f  ndra,"Hey, tomorrow morning at the kindergarten event, the motorbike will be towed for 3000, it's not worth it, just smile",namsor_api_2.0.30,LATIN,5840620c-e059-43b9-ad7c-d97a2b831a8a,f  ndra,male,-0.053085451,0.174431331,0.526542726,-1,Negative
455,chukyt,the amount of the increase in entry fees,namsor_api_2.0.30,LATIN,ad941c45-4e19-49f1-9e9c-168ae0d2c0cd,chukyt,male,-0.224996504,1.755429855,0.612498252,-3,Negative
456,snailmucica,have you ever bought ninety nine clothes looking for it to pay for parking,namsor_api_2.0.30,LATIN,787e93d2-0264-4b03-8511-0985eee21160,snailmucica,female,0.170702197,1.504748752,0.585351099,-3,Negative
457,ratnayas,sticky ecard,namsor_api_2.0.30,LATIN,da0585db-b56a-4256-9e00-7dbd3dbb20b4,ratnayas,male,-0.299503775,2.497540427,0.649751887,0,Neutral
458,vickyalin  0,have complete data,namsor_api_2.0.30,LATIN,47797aaa-9881-40be-8d38-87639abc875e,vickyalin  0,female,0.054512519,0.233487594,0.527256259,-3,Negative
459,muh     ,eating the people eating the people's representatives,namsor_api_2.0.30,LATIN,9c1ca88a-37be-4970-831f-79effc11a255,muh     ,male,-0.521492334,6.19260097,0.760746167,-8,Negative
460,dana pradan,parking pad 71 million parking 134 million officials like hot money jukir likes eparking eparking implemented refuses to reduce income looking for naughty people,namsor_api_2.0.30,LATIN,09a8f279-383f-4a1e-a900-45ca6ede7ee1,dana pradan,female,0.395787869,4.775089941,0.697893934,-6,Negative
461,ismaisma0 ,Night market at night pays for parking,namsor_api_2.0.30,LATIN,2358728e-4265-4993-b4c1-effe5160a1d7,ismaisma0 ,male,-0.40696329,5.00849645,0.703481645,-4,Negative
462,windy imnida,too lazy to stop in a busy parking lot,namsor_api_2.0.30,LATIN,4008ee24-2b00-4c93-b742-99ce98d98de3,windy imnida,female,0.543262334,6.381566041,0.771631167,-5,Negative
463,anggaraffiq,fortunately help corruption,namsor_api_2.0.30,LATIN,6f8d0b8c-f6e2-4aa5-a424-365e9a12b1e2,anggaraffiq,male,-0.293587333,2.448380533,0.646793667,-1,Negative
464,add zim,"shoulder of the road, minimum parking, arrange the lane according to the road, provide parking facilities, money, facilities provided, parking, sell facilities, please, in line with regulations",namsor_api_2.0.30,LATIN,a835fa0f-df2e-4367-a23b-dbe4978e5b97,add zim,male,-0.661221498,7.070310639,0.830610749,-1,Negative
465,seratan jawi,grbg surãâãâ¥ eparking event must pay attention to the road area,namsor_api_2.0.30,LATIN,952bfe0e-231f-4834-b264-d0caab218c6b,seratan jawi,male,-0.210798899,1.678161869,0.605399449,2,Positive
466,darmawanathan  ,then tax facilities were improved,namsor_api_2.0.30,LATIN,eedd0754-a1d3-41d0-9fbf-b9ea3ccecfde,darmawanathan  ,male,-0.365171996,3.34493617,0.682585998,-2,Negative
467,mrizalrotim  ,please park attendant intend to park,namsor_api_2.0.30,LATIN,05865b85-99b5-4183-bafb-d8f4494cfe4a,mrizalrotim  ,male,-0.243097736,1.928183435,0.621548868,0,Neutral
468,itsmeolv ,agree that the judge's shoplifting money guarantees mandatory roadside parking,namsor_api_2.0.30,LATIN,0c2a97d9-f982-48d3-b3f3-a7d2d272f20e,itsmeolv ,male,-0.28538144,2.383392836,0.64269072,-9,Negative
469,itsmeolv ,refused to be ordered to stop jukir,namsor_api_2.0.30,LATIN,41d1d816-238b-4471-99bf-937015443173,itsmeolv ,male,-0.28538144,2.383392836,0.64269072,-6,Negative
470,karleshaaa  ,please give me 3 billion 5 billion wow,namsor_api_2.0.30,LATIN,4028a626-c3be-4301-8803-2d3e32d28609,karleshaaa  ,female,0.0495506,0.029230927,0.5247753,2,Positive
471,ismaisma0 ,hahaha,namsor_api_2.0.30,LATIN,d3d007a3-7dc8-4819-8b67-59671a9918f6,ismaisma0 ,male,-0.40696329,5.00849645,0.703481645,0,Neutral
472,dianhadinurrohim,Joss so you don't park illegally,namsor_api_2.0.30,LATIN,58699274-4d00-4d6d-adac-32af5912dead,dianhadinurrohim,male,-0.343047285,2.949873387,0.671523642,-1,Negative
473,denispariwara,I agree bro,namsor_api_2.0.30,LATIN,1e007598-1537-40e6-b82d-dbdaf89938ce,denispariwara,female,0.061249687,0.519728954,0.530624843,1,Positive
474,denispariwara,"Competent, smart driver, brother, check",namsor_api_2.0.30,LATIN,993649b5-4891-4083-b3f2-b351be04ac0f,denispariwara,female,0.061249687,0.519728954,0.530624843,0,Neutral
475,tatan t,"Yes, the main thing is that it requires complicated education, the main thing is that the system is easy to run",namsor_api_2.0.30,LATIN,53f6e85a-d2cb-4380-9e2a-e44f4a6fe4f2,tatan t,male,-0.512525378,6.122137545,0.756262689,-12,Negative
476,mrshl gngsrsputra,ebes melbu igmalumalu,namsor_api_2.0.30,LATIN,c7881b99-21df-44bd-bda1-36d65226491f,mrshl gngsrsputra,male,-0.152732997,1.432921832,0.576366499,0,Neutral
477,black sheep id,yes 13471 difference,namsor_api_2.0.30,LATIN,3e89810c-2972-4996-bfd1-d19c9885d218,black sheep id,male,-0.4236345,5.293868403,0.71181725,4,Positive
478,aheunaegawijaya,it's hard ma'am,namsor_api_2.0.30,LATIN,c299ab83-231a-4555-9722-71470682eac7,aheunaegawijaya,male,-0.06027306,0.477195948,0.53013653,-3,Negative
479,regytaaprylia,"be patient, ma'am, it's answered",namsor_api_2.0.30,LATIN,61ce6f0b-5c2a-4cc5-85fe-fbd9abacc500,regytaaprylia,female,0.07077813,0.967586403,0.535389065,9,Positive
480,op bensin,the quota is complicated,namsor_api_2.0.30,LATIN,90d1b1b0-a895-42ef-8dc5-c2e6349220f7,op bensin,male,-0.69327593,7.253720066,0.846637965,-4,Negative
481, lookatmoo,"corrupt practices, the difference is 63 million",namsor_api_2.0.30,LATIN,66c6cb27-e337-44dc-9489-44d33e7e98fc, lookatmoo,male,-0.056064206,0.298167893,0.528032103,-6,Negative
482,anggara   ,continue eparking,namsor_api_2.0.30,LATIN,da915bd8-1035-4254-a337-f6927b72d785,anggara   ,male,-0.380983638,4.309901254,0.690491819,1,Positive
483,sutokoima,5000 withdrawn Moborobo car parking,namsor_api_2.0.30,LATIN,754f02e1-3811-4b83-99d0-f147073d5565,sutokoima,female,0.100178403,1.239071145,0.550089201,2,Positive
484,wijaya heng,rubicon,namsor_api_2.0.30,LATIN,477e0580-f5a2-4cd6-82bc-4e21f58aabe9,wijaya heng,male,-0.434359662,5.485763004,0.717179831,0,Neutral
485,Zumaro Qoirul,"yes, the spirit of change",namsor_api_2.0.30,LATIN,e50ad1e8-27f6-44f4-b64f-561e253bf82f,Zumaro Qoirul,male,-0.259792665,2.110030337,0.629896332,11,Positive
486,Hendro Setyawan,"try the full Etoll model, easy top up balance jujul ha ha btw pay sopipaygopay",namsor_api_2.0.30,LATIN,a3031e70-f8f5-4553-a999-8b06ee225917,Hendro Setyawan,male,-0.877951072,9.17067281,0.938975536,9,Positive
487,Putra Reog,training,namsor_api_2.0.30,LATIN,c810ddf2-ae75-429a-ab2b-f277359662fd,Putra Reog,male,-0.373015544,3.592048218,0.686507772,0,Neutral
488,Fadillah,used to needing,namsor_api_2.0.30,LATIN,1c6ca5e1-f9b4-4fa5-9ec2-9bedda868c14,Fadillah,male,-0.379757043,4.161690027,0.689878522,-2,Negative
489,Ariz Tiany,used to being complicated,namsor_api_2.0.30,LATIN,b7df5580-971d-47b5-970f-ad335dd8d25b,Ariz Tiany,female,0.066336542,0.74993458,0.533168271,-2,Negative
490,Saidhan Efendi,complicated get used to the pieces old confusing,namsor_api_2.0.30,LATIN,b625e7af-782b-4835-bf47-73adb158bcd0,Saidhan Efendi,male,-0.307846393,2.57054258,0.653923196,-6,Negative
491,Indra W P,continue,namsor_api_2.0.30,LATIN,1a36b14b-0ba2-447d-a06d-6b438d2eff47,Indra W P,female,0.380823156,4.289252455,0.690411578,0,Neutral
492,Aji Ji,"demand salaries for Ponorogo's umk, supply of soup, pay attention to umk's salaries according to the sop",namsor_api_2.0.30,LATIN,b71a3059-5f81-4c1f-999a-6b01dff9b7b9,Aji Ji,male,-0.271200964,2.251024051,0.635600482,-3,Negative
493,Entop Tawon,"parking attendant training, queuing at the gas station, relaxing parking customers, 7 people in a hurry",namsor_api_2.0.30,LATIN,dbfb661c-5990-4b66-a7e5-cc9979bcd228,Entop Tawon,male,-0.336281641,2.86109327,0.668140821,7,Positive
494,Advan Putra,just teaching the electronic parking device to teach you how to park your vehicle,namsor_api_2.0.30,LATIN,b095725e-0aff-4481-bcc9-05c99ecb9387,Advan Putra,male,-0.917038478,10.41248995,0.958519239,2,Positive
495,Indrayani Crochet,online parking test,namsor_api_2.0.30,LATIN,9af6c6f6-e2fe-48da-8463-ee4d98e8fbbb,Indrayani Crochet,female,0.398651435,4.829978957,0.699325717,1,Positive
496,Jalu Rayhandra,agree to reject it,namsor_api_2.0.30,LATIN,20c2c0b9-1317-4f77-a900-6483b3ec4eb3,Jalu Rayhandra,male,-0.379464458,4.129276423,0.689732229,1,Positive
497,Danang TW,"The point is to increase regional income, reduce, eliminate leaks, OK, OK, community proposals will increase",namsor_api_2.0.30,LATIN,bd07f6ec-505c-4e0f-97af-9e07e7dd36fb,Danang TW,female,0.055922415,0.292233743,0.527961208,2,Positive
498,Dony S,a foreigner drives a car,namsor_api_2.0.30,LATIN,092140b1-13b9-42b6-8f1d-ce0ce016605f,Dony S,male,-0.374740707,3.710946622,0.687370354,1,Positive
499,Sighit Krestiyawan,It's just electronic so it doesn't disappear when you park when you pay,namsor_api_2.0.30,LATIN,08e55a91-ed9b-426c-8dd2-812763e9c01e,Sighit Krestiyawan,male,-0.155264289,1.442847533,0.577632145,8,Positive
500,Zumaro Qoirul,"yes, the spirit of change",namsor_api_2.0.30,LATIN,b7742b08-be33-4a25-9aec-270aad2d0d8c,Zumaro Qoirul,male,-0.259792665,2.110030337,0.629896332,11,Positive
501,Ariz Tiany,used to being complicated,namsor_api_2.0.30,LATIN,0f3c8075-e502-458f-8daa-797cf1e01a15,Ariz Tiany,female,0.066336542,0.74993458,0.533168271,-2,Negative
502,Hendro Setyawan,"try the full Etoll model, easy top up balance jujul ha ha btw pay sopipaygopay",namsor_api_2.0.30,LATIN,1c8b1a8b-5150-4962-b2d9-afdc298da097,Hendro Setyawan,male,-0.877951072,9.17067281,0.938975536,9,Positive
503,Saidhan Efendi,complicated used to confusing old jukir,namsor_api_2.0.30,LATIN,18b7b6d1-a052-4e83-b94c-40440adc8300,Saidhan Efendi,male,-0.307846393,2.57054258,0.653923196,-6,Negative
504,Indra W P,continue,namsor_api_2.0.30,LATIN,f784f884-134f-49eb-b715-fc3d36fc529a,Indra W P,female,0.380823156,4.289252455,0.690411578,0,Neutral
505,Putra Reog,training,namsor_api_2.0.30,LATIN,6b1014dd-914f-464d-94b6-9e4beeff4ab9,Putra Reog,male,-0.373015544,3.592048218,0.686507772,0,Neutral
506,Fadillah,used to needing,namsor_api_2.0.30,LATIN,322ccf45-7cb8-4000-81f3-63e94bf1784f,Fadillah,male,-0.379757043,4.161690027,0.689878522,-2,Negative
507, nanangnanang    ,Digital parking officers agree to reduce illegal parking based on 2024 regulations,namsor_api_2.0.30,LATIN,7b23d9ae-e326-41a3-abf9-47854cd83aa9, nanangnanang    ,female,0.058087564,0.383471267,0.529043782,-4,Negative
508, rggaming    ,Ponorogo's parking attendant entered the parking attendant's shop,namsor_api_2.0.30,LATIN,79f5abc9-4b4b-4045-9fcc-7047b6d8382f, rggaming    ,female,0.049103646,0.010924982,0.524551823,-5,Negative
509, rggaming    ,Ponorogo's parking attendant entered the parking attendant's shop,namsor_api_2.0.30,LATIN,56ef3bb4-0612-4cb1-993a-3f32e95c6157, rggaming    ,female,0.049103646,0.010924982,0.524551823,-5,Negative
510, user nk zu no y,"Using a parking ticket to subscribe to the sticker refuses electronic parking, which is really your grandfather's way",namsor_api_2.0.30,LATIN,a75a9311-bca9-434b-9f6c-bf95718a3c30, user nk zu no y,male,-0.069705949,0.913231607,0.534852975,-3,Negative
511, dickykrisnanda    ,"sleeping, not parking, lazy about salary",namsor_api_2.0.30,LATIN,ce1bb4e8-d563-4f28-8f2e-4891ea012415, dickykrisnanda    ,female,0.056992926,0.337170209,0.528496463,-4,Negative
512, zvq    ,"breakthrough, thank God, city of brilliant ideas, living in the wrong city, parking lots on every inch of the land, even if it's trivial to buy, the money is reduced, you have to pay for honest parking. â¹pay the government for lost motorbikes, replace them with parking money, personal interests, parking control, buying and selling, hundreds of millions of billions, get rid of manual parking attendants, replace eparking, the money will increase the BLT of the poor, hoe, sickle, blessing, parking, community problems, manual parking, helping the community, leads to bullying",namsor_api_2.0.30,LATIN,ddf2f6ba-02af-4ca4-87a3-cc3d05fbfb4b, zvq    ,female,0.071334441,0.996316606,0.535667221,-8,Negative
513, smartstudent    ,"roadside parking is very difficult, it's really complicated, it's better to repair the parking area so that the entrance and exit are easy to do, the stage for cooking noodles, boil water, immediately add the muddy noodles",namsor_api_2.0.30,LATIN,95ee936a-c1d9-4886-a1f8-e35e641867cc, smartstudent    ,female,0.054723285,0.24224171,0.527361642,-17,Negative
514, arifinsiregar 0 ,prevent eparking corruption,namsor_api_2.0.30,LATIN,355a2098-fb6b-47d8-af57-30bdf9914c0d, arifinsiregar 0 ,male,-0.073110631,1.090727476,0.536555315,-10,Negative
515, indonesiahebat    ,hopefully it will pay off in a big way,namsor_api_2.0.30,LATIN,61d97587-6e89-48ef-a5db-a63b22478248, indonesiahebat    ,male,-0.056869962,0.331992231,0.528434981,0,Neutral
516, jakabaring   ,"illegal parking in wetlands, lazy people",namsor_api_2.0.30,LATIN,06bd8549-089a-4839-9190-d400ed7bb9a2, jakabaring   ,female,0.048933837,0.003970744,0.524466918,-3,Negative
517, robbycandra    ,complicated,namsor_api_2.0.30,LATIN,b0716811-75ed-473d-a318-e554e411f62d, robbycandra    ,female,0.054026964,0.213353478,0.527013482,-4,Negative
518, andrisetiawan 0  ,"Thank God, I hope Alfa Indomaret parking",namsor_api_2.0.30,LATIN,ef32a986-43fd-4d21-b587-b7c019c59abf, andrisetiawan 0  ,male,-0.07056528,0.956691836,0.53528264,6,Positive
519, adolfbastian   ,The complicated reason for taking official parking ticket money is that Kang Palak continues electronic parking,namsor_api_2.0.30,LATIN,57a9b05a-482d-4556-abf7-6586dc11d2a4, adolfbastian   ,female,0.048924999,0.003608831,0.5244625,5,Positive
520, cowayofficial,"simple roads are built by the government, whatever activities belong to the government, they are honest and transparent",namsor_api_2.0.30,LATIN,5c6f4665-77b7-4e35-bb26-032ee257e60e, cowayofficial,male,-0.05084952,0.082469756,0.52542476,8,Positive
521, ariusbudiman  0 ,Parking attendant is one of the useful jobs,namsor_api_2.0.30,LATIN,5de20f8a-6c66-49ef-ba5f-7df3928be67a, ariusbudiman  0 ,male,-0.060349081,0.480491097,0.53017454,5,Positive
522, bekicot  ,complicated to get into your pocket,namsor_api_2.0.30,LATIN,e123ac61-9ba0-4fdb-9d85-a697761521f4, bekicot  ,male,-0.064577211,0.668432707,0.532288605,-7,Negative
523, satreaaji,"It's not complicated, it doesn't fit in your pocket, you're asked to give me a parking ticket, where to park",namsor_api_2.0.30,LATIN,011f6b83-039f-4dc3-b9c9-d2807bb84eff, satreaaji,male,-0.057613034,0.363352511,0.528806517,-7,Negative
524, sanquotes    ,complicated reduced income,namsor_api_2.0.30,LATIN,7e0cb073-e05e-4377-a569-b5c7d5f11624, sanquotes    ,male,-0.057169051,0.344594582,0.528584526,-9,Negative
525, blackbeard    ,"It's complicated to adapt, saying that the jukir is a hassle for black money. Electronic parking is implemented by the dead country's jukir",namsor_api_2.0.30,LATIN,3d5d3941-33e1-4179-8d48-7940bc9f8a7b, blackbeard    ,male,-0.059155229,0.429025687,0.529577615,-9,Negative
526, genibumi,"Yes, Ponorogo, Reog city, is a famous area for the land of balloons",namsor_api_2.0.30,LATIN,8c583c51-390c-4e87-95b4-ca50c906be72, genibumi,male,-0.055006467,0.254018233,0.527503234,8,Positive
527, adolfbastian   ,Regional government offices are supervised by regional revenues prone to corruption,namsor_api_2.0.30,LATIN,a368ab3a-7ca2-4ce7-9a43-b1729fb62e1d, adolfbastian   ,female,0.048924999,0.003608831,0.5244625,-10,Negative
528, indonesiahebat    ,Hopefully paid application managers are confused about budgeted victims,namsor_api_2.0.30,LATIN,dc169a50-4689-4794-9bac-6bd8fc6e365f, indonesiahebat    ,male,-0.056869962,0.331992231,0.528434981,-11,Negative
529, adityapratama    ,the main idea is good the device is efficient,namsor_api_2.0.30,LATIN,367c394c-ef62-49e9-837e-847489fc7d9d, adityapratama    ,female,0.061592779,0.534778881,0.530796389,2,Positive
530, suhartopwr   0,parking is complicated using an electronic system to eradicate corruption 2 motorbike parking minimum 2000 cars 50000 and below,namsor_api_2.0.30,LATIN,5e73cf92-e4d7-4670-9bc3-52796c527c2f, suhartopwr   0,female,0.052998886,0.170859752,0.526499443,-13,Negative
531, ahmadmuthi   ,reason,namsor_api_2.0.30,LATIN,3f62f54a-7431-47c7-9cd0-f07b4c6f4f6f, ahmadmuthi   ,male,-0.059722052,0.453386971,0.529861026,0,Neutral
