no,author,comment,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,Sentiment_Score,Label
226,dilaga    ,manual parking pay Ponorogo district parking 1000,namsor_api_2.0.30,LATIN,23399047-8ac5-4866-9f01-8b5af8c9ef7f,dilaga    ,male,-0.468811822,5.835475593,0.734405911,0,Neutral
227,tofan ts,"underlined, the emphasis is on reducing income, yes, the intention to use eparking, technical guidance and training, is confused",namsor_api_2.0.30,LATIN,2542fb1f-1d9b-4383-bde5-12ec0e8c9833,tofan ts,male,-0.886913847,9.346481065,0.943456924,3,Positive
228,infoponorogo,Naaah Benul already tried eparking bro,namsor_api_2.0.30,LATIN,974369f8-b217-4cf1-a80a-1a93765e3408,infoponorogo,male,-0.377713264,3.954005691,0.688856632,1,Positive
229,ryo shikamaru,"Honestly, the paper electronic parking was replaced by 2000 3000",namsor_api_2.0.30,LATIN,72526c37-806e-408d-9b37-3e8da4e2e32d,ryo shikamaru,male,-0.703462355,7.319817264,0.851731177,4,Positive
230,ika jauhar,easy electronic parking,namsor_api_2.0.30,LATIN,57d864e6-3d98-4353-a7d7-1c4046706bb3,ika jauhar,female,0.381906761,4.437493281,0.69095338,4,Positive
231,infoponorogo,inside,namsor_api_2.0.30,LATIN,17fcebd9-1486-41d5-946e-10e268c4e554,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
232,infoponorogo,The reason it cheats is because it doesn't pay the right rate,namsor_api_2.0.30,LATIN,94bd06dd-271d-413d-98a0-517aed218ffc,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-7,Negative
233,ryssangpratama,I don't know why I connected at 8 in the morning waiting for the stop sign at the night transportation service,namsor_api_2.0.30,LATIN,b9f9acf4-c152-40ce-aed5-b6b830a594e2,ryssangpratama,female,0.060295055,0.478149059,0.530147527,-4,Negative
234,infoponorogo,Hopefully the adjustment goes smoothly,namsor_api_2.0.30,LATIN,59b796b2-1d02-4dbf-a5c6-8b31efebe3d1,infoponorogo,male,-0.377713264,3.954005691,0.688856632,5,Positive
235,infoponorogo,inside,namsor_api_2.0.30,LATIN,54ebf072-35f2-4024-a309-b04b509a1184,infoponorogo,male,-0.377713264,3.954005691,0.688856632,0,Neutral
236,infoponorogo,"Get ready, electronics team, bro",namsor_api_2.0.30,LATIN,bddde762-bb0d-4be0-b3b9-778ba095faa0,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-4,Negative
237, anandaayuu  ,"Jane eparking is suitable for special parking in malls, convenience stores, markets, suitable for open parking on the side of the road, the manual is complicated, many naughty guards are confused",namsor_api_2.0.30,LATIN,36491e3c-5e11-47dc-8150-9c707dc73063, anandaayuu  ,male,-0.053859898,0.206436056,0.526929949,-9,Negative
238,infoponorogo,"cross technique yes, the square event went smoothly",namsor_api_2.0.30,LATIN,766a848e-43fd-4a54-b8da-6edbb6b7fe82,infoponorogo,male,-0.377713264,3.954005691,0.688856632,6,Positive
239,infoponorogo,"Hooh, what is the parking crew really like, bro?",namsor_api_2.0.30,LATIN,56417236-3c88-4309-80fa-3238230f938d,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-1,Negative
240,ryo shikamaru,"Did you know that the number 2000 was crossed out by 2,3000?",namsor_api_2.0.30,LATIN,e9b19572-5ba2-40f5-8355-9ec1113f9332,ryo shikamaru,male,-0.703462355,7.319817264,0.851731177,-4,Negative
241,infoponorogo,forget where,namsor_api_2.0.30,LATIN,bb60f91b-fc0a-4b1c-830b-f326ad825149,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-2,Negative
242,abyanep,Tomorrow,namsor_api_2.0.30,LATIN,75eb220e-b0fd-4612-a398-2e31d2ef9171,abyanep,male,-0.372906241,3.58494814,0.686453121,0,Neutral
243,pfs 00 ,good parking place,namsor_api_2.0.30,LATIN,a96c1c89-a2f3-46cf-9a6a-a03004b86417,pfs 00 ,male,-0.373890414,3.650667028,0.686945207,-2,Negative
244,ika jauhar,inside,namsor_api_2.0.30,LATIN,187d7b58-e191-437f-a2b6-d7e5e0ed8d33,ika jauhar,female,0.381906761,4.437493281,0.69095338,0,Neutral
245,musyaffa   ,dangerous,namsor_api_2.0.30,LATIN,3de61402-f305-4b75-9c67-b5b7231535fe,musyaffa   ,male,-0.412416812,5.125856168,0.706208406,-4,Negative
246,infoponorogo,ok friend,namsor_api_2.0.30,LATIN,144f16d9-b70a-4882-99cb-9d4d115948b1,infoponorogo,male,-0.377713264,3.954005691,0.688856632,2,Positive
247,infoponorogo,electronic manual team,namsor_api_2.0.30,LATIN,ff8a1c36-69b4-4ccb-8b9c-f9e396feb42a,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-4,Negative
248,infoponorogo,danger,namsor_api_2.0.30,LATIN,efe6493e-a277-4bc5-b2dc-a1c0a26e6add,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-5,Negative
249,infoponorogo,"OK, the electronics team is the reason",namsor_api_2.0.30,LATIN,0333cd65-f013-4ed0-9714-b94043236998,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-2,Negative
250,syahrulsatriaw,It's up to you to arrange meals at the gate,namsor_api_2.0.30,LATIN,29935368-3ef6-41d4-b144-8fa03e7e2938,syahrulsatriaw,male,-0.33450438,2.84058594,0.66725219,-7,Negative
251,nizarkurangturu ,Paid school parking,namsor_api_2.0.30,LATIN,d0f610cc-1ca6-409a-9788-9e80553a45ae,nizarkurangturu ,male,-0.070174327,0.936817318,0.535087163,2,Positive
252,infoponorogo,electronic manual select gate,namsor_api_2.0.30,LATIN,5b7db389-3181-4896-ab29-0554cd0027ac,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-6,Negative
253,musyaffa   ,illegal parking,namsor_api_2.0.30,LATIN,611f9ad7-72e2-4001-9b08-f88ec2023a12,musyaffa   ,male,-0.412416812,5.125856168,0.706208406,1,Positive
254,infoponorogo,cash,namsor_api_2.0.30,LATIN,6e2c748c-02c3-4085-8514-9885ac7c28c7,infoponorogo,male,-0.377713264,3.954005691,0.688856632,3,Positive
255,infoponorogo,I think it's the wrong parking reason,namsor_api_2.0.30,LATIN,a985143c-d0ef-47b4-936c-0899a841725b,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-3,Negative
256,pfs 00 ,"eparking friends, easy to pay using money, tap card, hygienic, orderly, pay for parking space, income paid monthly, understand podoãâãâ² Ponorogo Regency Government car parking service users carry it out, socialize to the community, signs are suddenly waiting for this incident, road signs are being repaired , the land line is gone, faded, replaced by anger",namsor_api_2.0.30,LATIN,558e185a-3665-4411-abbe-2e3bb1759fa2,pfs 00 ,male,-0.373890414,3.650667028,0.686945207,-6,Negative
257,ragasugeng  ,Yayat caught his mistake,namsor_api_2.0.30,LATIN,b940a1e9-3156-49eb-9500-2f96121061ac,ragasugeng  ,male,-0.05622024,0.304704145,0.52811012,-5,Negative
258,mast echooooooo,better manual quickly,namsor_api_2.0.30,LATIN,09672ed1-dc15-41ea-8e29-b0ea8ea84389,mast echooooooo,male,-0.363774512,3.315245709,0.681887256,-1,Negative
259,infoponorogo,"heh, the 2nd parking lot is held by Roy's friend and Agus' men",namsor_api_2.0.30,LATIN,a922cc0f-c5a3-46ce-88ee-a227800a35b2,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-4,Negative
261,infoponorogo,okay manual team,namsor_api_2.0.30,LATIN,4879df21-4362-4a68-827e-c8f9c87fe2b0,infoponorogo,male,-0.377713264,3.954005691,0.688856632,-2,Negative
262,infoponorogo,naaaaah the trials are evaluated,namsor_api_2.0.30,LATIN,6acebe52-8235-4fb3-aaa3-6d1d4bff6a4f,infoponorogo,male,-0.377713264,3.954005691,0.688856632,2,Positive
263,febrybiwara,eh sik sik the income is paid,namsor_api_2.0.30,LATIN,9a7b58fd-0e42-4cab-b566-26f084ad3572,febrybiwara,male,-0.061783756,0.5431818,0.530891878,0,Neutral
264,infoponorogo,the test still produces results,namsor_api_2.0.30,LATIN,928c0b3d-b50f-4bf0-8a82-49d2dc590ffb,infoponorogo,male,-0.377713264,3.954005691,0.688856632,3,Positive
265,mosya  0,Convenient because parking doesn't pay and the government pays for parking,namsor_api_2.0.30,LATIN,53c43447-8e6c-4943-b939-05e8abd5be42,mosya  0,female,0.489932211,5.963836285,0.744966105,5,Positive
266,rmzlahmad dr,"Min, if I report on the construction of a village road, I just have to see the village building the village road",namsor_api_2.0.30,LATIN,913e942a-4709-472f-a622-eeb20000902a,rmzlahmad dr,male,-0.37756721,3.940642672,0.688783605,0,Neutral
267,mast echooooooo,supports manual parking attendants,namsor_api_2.0.30,LATIN,24892d32-4e1c-4cff-a20c-301c68e9f377,mast echooooooo,male,-0.363774512,3.315245709,0.681887256,3,Positive
268,tatik mujiarti,made difficult easier,namsor_api_2.0.30,LATIN,b3df88f6-11d3-44e4-93c4-b6a396bf83a2,tatik mujiarti,female,0.325450418,2.741539292,0.662725209,0,Neutral
269,ramangabdulazis,plebeian,namsor_api_2.0.30,LATIN,2d3dff10-334a-4857-aca5-8e2ca4a32140,ramangabdulazis,male,-0.336565729,2.864406296,0.668282864,-5,Negative
270,marissasr ,many forests,namsor_api_2.0.30,LATIN,218b1e42-a42f-43f8-aa79-d1ae5136026a,marissasr ,male,-0.076678042,1.158795438,0.538339021,3,Positive
271,andika dbh,"Technology Surpasses Common Sense in 2023. Manage Village Office Letters, Photocopy EKTP Parking Using Electronics",namsor_api_2.0.30,LATIN,340314f9-7749-4954-8c2f-3b3c876d35ee,andika dbh,male,-0.064967267,0.686310084,0.532483633,7,Positive
272,ragiel mangku langit,Hopefully the lost parking will be replaced by 100 hehe,namsor_api_2.0.30,LATIN,8404f5fe-be10-4bb9-b59a-79b0936ba073,ragiel mangku langit,male,-0.76278651,7.808894387,0.881393255,-1,Negative
273,arin    ,interested in visiting you,namsor_api_2.0.30,LATIN,8b25789f-1d12-440a-a932-2a02ac73abb7,arin    ,female,0.057513195,0.359128998,0.528756598,2,Positive
274,herysusantu,handle urgent matters,namsor_api_2.0.30,LATIN,49d79c8e-74ba-4ae3-920b-9b3e743a04aa,herysusantu,female,0.059066282,0.425214368,0.529533141,-4,Negative
275,nadflix jv,electronic money,namsor_api_2.0.30,LATIN,9d5d2b9c-f480-4571-821b-73b62a8423a2,nadflix jv,male,-0.419522012,5.228987056,0.709761006,0,Neutral
276,optik tasikmalaya,guide,namsor_api_2.0.30,LATIN,6869c3aa-bd35-43a1-b7f4-c58abb919156,optik tasikmalaya,male,-0.404365985,4.949267387,0.702182992,0,Neutral
277,erikwahyudy,enthusiastic,namsor_api_2.0.30,LATIN,b94b259d-0c7c-4bd3-88f6-f1c997cfbc52,erikwahyudy,male,-0.146214134,1.407634729,0.573107067,-1,Negative
278,eline xiandhia,followed up fairly,namsor_api_2.0.30,LATIN,0d5e2ffd-d889-497d-80ba-0615f34bd2d0,eline xiandhia,female,0.700084914,7.297414887,0.850042457,1,Positive
279,hanifahlayli,"willing to spend a thousand thousand for parking, people cheat on the proposed eparking equipment to make money",namsor_api_2.0.30,LATIN,3bce776a-f671-46ae-ad77-e4d99cf6762d,hanifahlayli,female,0.058829129,0.415067392,0.529414565,0,Neutral
280,zazux yeye,Free parking convenience opinion,namsor_api_2.0.30,LATIN,fed768d8-4e9b-47f3-912f-a1eec6010289,zazux yeye,male,-0.082460823,1.178232065,0.541230411,9,Positive
281,dikaambarani baru tahun  000,Alhamdulillah the spirit to pay eparking thank you waalaikumsalam,namsor_api_2.0.30,LATIN,897ad1d7-fc37-4c7e-91e1-31e52ac5a996,dikaambarani baru tahun  000,male,-0.385343589,4.59677063,0.692671794,9,Positive
282,adityaanakbaik ,slowing down work,namsor_api_2.0.30,LATIN,d1aa27ea-afc6-4fc6-a47b-bc4f1729a043,adityaanakbaik ,male,-0.360007108,3.23905866,0.680003554,2,Positive
283,humairasyaharani,"That's good, the parking proceeds are directly deposited into the APBD for the advanced development of Ponorogo",namsor_api_2.0.30,LATIN,dc950b7a-ec86-4365-9b08-34f47c6fe9de,humairasyaharani,male,-0.074009546,1.14023037,0.537004773,5,Positive
284,ari plastik,purchase modern equipment to repair holes,namsor_api_2.0.30,LATIN,b00655ba-c666-4efc-b442-c9e84d8cb44b,ari plastik,male,-0.380471123,4.245359342,0.690235562,-1,Negative
285,alistaavs,ebesss,namsor_api_2.0.30,LATIN,daf20689-0630-4ecc-84a4-8c893204c987,alistaavs,male,-0.221457117,1.727882064,0.610728558,0,Neutral
286,rudhie xa,netizens dare to criticize haha,namsor_api_2.0.30,LATIN,fad8926b-98e6-49af-9f42-d01753fb520a,rudhie xa,male,-0.580026588,6.550514467,0.790013294,0,Neutral
287,verane imam,angry with you friend,namsor_api_2.0.30,LATIN,30098357-4657-4fff-b0d5-e8f56c34ad20,verane imam,female,0.437573274,5.55116948,0.718786637,-5,Negative
288,rudhie xa,continue,namsor_api_2.0.30,LATIN,ae10797d-5f1d-4c6b-9975-6d7d4e09239f,rudhie xa,male,-0.580026588,6.550514467,0.790013294,1,Positive
289,didik wijaya,"So busy, why so fast, no traffic jams, no round trips",namsor_api_2.0.30,LATIN,acea5657-cc04-4031-b19f-491d3149e7f9,didik wijaya,male,-0.570867351,6.505687968,0.785433675,-1,Negative
290,regytaaprylia,Gacoan parking refund,namsor_api_2.0.30,LATIN,69fd70a6-8dff-4a65-b188-4df4e7910032,regytaaprylia,female,0.07077813,0.967586403,0.535389065,-1,Negative
291,ekomentaro,2000py 500010000,namsor_api_2.0.30,LATIN,96fc987a-eb69-4d54-a354-7dbbe81507b4,ekomentaro,male,-0.306211443,2.555872854,0.653105721,0,Neutral
292,ekomentaro,"Special city land, special land, difficult to build a house, etc. Willing to park in the Kodim field for events in the city square",namsor_api_2.0.30,LATIN,dc37be22-7678-4b7e-a136-7e463140e13c,ekomentaro,male,-0.306211443,2.555872854,0.653105721,6,Positive
293,verane imam,was told the rule is 1000 round trip pay 5000 push to reach 5000 parking,namsor_api_2.0.30,LATIN,877bc0bc-39df-42e4-936e-bcb6f165eb0a,verane imam,female,0.437573274,5.55116948,0.718786637,-2,Negative
294,ekomentaro,tired of transporting it is detrimental to the carrier,namsor_api_2.0.30,LATIN,508611fa-99fb-4c0e-a81a-deffcea99e15,ekomentaro,male,-0.306211443,2.555872854,0.653105721,1,Positive
295,ekomentaro,"given the answer, the lion was thousands willing to pay for parking",namsor_api_2.0.30,LATIN,a6783343-9a16-4780-b71d-3f363d0c779f,ekomentaro,male,-0.306211443,2.555872854,0.653105721,-1,Negative
296,verane imam,"5000 incidents, a compact motorbike hit him, sorry it's short",namsor_api_2.0.30,LATIN,f55dfa4e-34a7-4b1f-9d64-5d43e111fb40,verane imam,female,0.437573274,5.55116948,0.718786637,-2,Negative
297,verane imam,thinking,namsor_api_2.0.30,LATIN,cb7d49d4-c75f-4d05-a760-a410e5e74425,verane imam,female,0.437573274,5.55116948,0.718786637,0,Neutral
298,ekomentaro,aji while mak uses laws that change depending on the situation,namsor_api_2.0.30,LATIN,693f5fd0-e7d9-4376-9128-c2af960ad2d6,ekomentaro,male,-0.306211443,2.555872854,0.653105721,3,Positive
299,verane imam,"regulations are taken care of, parking is free, Pizza Hut land owners provide legal regulations, land owners pay taxes worth 2,000, sometimes sold for 5,000",namsor_api_2.0.30,LATIN,5989e3de-cc76-40bd-aea7-85578ced673d,verane imam,female,0.437573274,5.55116948,0.718786637,12,Positive
300,ekomentaro,"the purpose of the parking post is to arrange parking so that you don't have to think about the square, sometimes you buy stupid clothes, go to shop a, shop b, shop c, town according to your choice of clothes, etc. call me, park, sometimes go home, look for it, please pay",namsor_api_2.0.30,LATIN,a9bdf0c5-be72-4be4-880f-995d19160fd8,ekomentaro,male,-0.306211443,2.555872854,0.653105721,4,Positive
301,verane imam,e parkingo pay mas people think shop a b c d clothes found pay 1000 peng basically fold the car,namsor_api_2.0.30,LATIN,2995ab92-7d1d-44c3-91a8-210e60d8a2a2,verane imam,female,0.437573274,5.55116948,0.718786637,-3,Negative
302,irvanwahyuuu ,"To use Emoney, just tap and use the QR code",namsor_api_2.0.30,LATIN,642670e7-4367-4094-be3d-ab24732ee4bd,irvanwahyuuu ,male,-0.33576868,2.855135792,0.66788434,-4,Negative
303,ekomentaro,"haha If you don't pay, that means with electronic parking it's more orderly to pay 2000 2000, your machine is detected, right?",namsor_api_2.0.30,LATIN,a001b968-7037-4bde-b5b0-342774d40abd,ekomentaro,male,-0.306211443,2.555872854,0.653105721,3,Positive
304,verane imam,"land friends pay for parking, example of flexible PCC holiday poper, land is valuable, essentially eliminates risk, people donate 1,000 rupiah for parking, give 1,000 people are angry, just give 2,000 parking",namsor_api_2.0.30,LATIN,87254f50-6d05-4ddb-a110-6a36d7f60e48,verane imam,female,0.437573274,5.55116948,0.718786637,4,Positive
305,noxers noxx,inside,namsor_api_2.0.30,LATIN,bbf3f355-5283-4636-912c-57c8a4feb31c,noxers noxx,male,-0.068659312,0.861363007,0.534329656,0,Neutral
306,dicko armadona  ,in accordance,namsor_api_2.0.30,LATIN,5b607acf-ba8d-41f8-8c93-7270e70ee5ec,dicko armadona  ,male,-0.345525623,2.987671575,0.672762812,3,Positive
307,sate gule kambing bhayangkara,"square, yes, implement electronic parking",namsor_api_2.0.30,LATIN,027a9a02-b603-4942-9ac4-d9e903bcedb7,sate gule kambing bhayangkara,female,0.049187081,0.014342003,0.52459354,5,Positive
308,ekomentaro,"the land was discussed, the relationship was discussed, yes, the relationship with the local government, wow, parking on Jl",namsor_api_2.0.30,LATIN,f05c5d53-e3c3-4827-8469-8de6d287bada,ekomentaro,male,-0.306211443,2.555872854,0.653105721,5,Positive
309,noismaaa,"In my opinion, this request is beyond BMkg's reasoning",namsor_api_2.0.30,LATIN,ba435e85-0aab-4d32-85e1-b0f321bd1968,noismaaa,female,0.049539952,0.028794776,0.524769976,0,Neutral
310,noismaaa,The reason for the request is that the BMKG road parking lot is full house,namsor_api_2.0.30,LATIN,24a37140-5377-45d7-87a6-81f476fd12c3,noismaaa,female,0.049539952,0.028794776,0.524769976,4,Positive
311,triendahokta,"Agree, it's useful to buy ingredients, sometimes the shop is empty, move shop, pay for parking, find the item you are looking for",namsor_api_2.0.30,LATIN,de854f8f-3059-481d-b72c-99db85a1ba2f,triendahokta,female,0.049165458,0.013456452,0.524582729,-6,Negative
312,yunizu  ,move country,namsor_api_2.0.30,LATIN,3b6a0ebb-2af6-46cb-b37d-d88b463833cd,yunizu  ,female,0.050713671,0.076897536,0.525356835,-2,Negative
313,chandraperdanputra,bothering to comment makes sense just keep quiet,namsor_api_2.0.30,LATIN,98081db2-e3a2-4343-a18d-a88c4773620d,chandraperdanputra,female,0.060699483,0.495712867,0.530349742,-5,Negative
314,hr kenn,sui sui kno and toilet,namsor_api_2.0.30,LATIN,caa1c4e5-4976-48c5-a9f6-7a391d45efec,hr kenn,male,-0.400141828,4.859764765,0.700070914,0,Neutral
315,nabilaputri 0  ,bring 2 thousand cash,namsor_api_2.0.30,LATIN,7f85e40e-8eb9-40fb-8298-f8964332f3e9,nabilaputri 0  ,female,0.150713445,1.425045986,0.575356723,-2,Negative
316,istaurini  ,pedestrian sidewalk function,namsor_api_2.0.30,LATIN,39b2b6eb-d5f4-4c50-a69c-acd9892aba45,istaurini  ,female,0.067411182,0.800899163,0.533705591,0,Neutral
317,sugenghidayat  ,"His nickname is Berek, so confused to learn it",namsor_api_2.0.30,LATIN,d0dde2eb-21cf-405d-b75b-0c370d8f20a0,sugenghidayat  ,male,-0.261441979,2.129463954,0.63072099,0,Neutral
318,algaaarion,pay cash,namsor_api_2.0.30,LATIN,285cd42a-56e5-4fbc-bd21-7b9270f480e4,algaaarion,male,-0.269559361,2.229729887,0.634779681,0,Neutral
319,srimaharani   0,Sorry to deviate from the topic of information about stretch mark removal drugs,namsor_api_2.0.30,LATIN,06a5616b-8da7-4467-bb6b-dc48ebb3a98b,srimaharani   0,female,0.115846603,1.294623639,0.557923301,-9,Negative
320,eka andriana  ,oh god,namsor_api_2.0.30,LATIN,6596cca4-7b98-4a18-8834-c151d61e9f48,eka andriana  ,female,0.793069692,8.139120011,0.896534846,9,Positive
321,ridwanardiansah,park your friend's truck and stop the road,namsor_api_2.0.30,LATIN,9d0eed48-8f20-40f8-8e4f-5b4a124d2700,ridwanardiansah,male,-0.303660679,2.533347402,0.65183034,2,Positive
322,denikochi,"If you pay using a DC device, pay manually, so it's a lie if you use a card",namsor_api_2.0.30,LATIN,2fd7aae6-68bf-4a44-a386-9d2b8c47391c,denikochi,male,-0.068624466,0.859655104,0.534312233,-4,Negative
323,ayokkoya,Tried manual e-ticketing,namsor_api_2.0.30,LATIN,86500cf8-1e95-40d3-8e17-f1e7ab8159ce,ayokkoya,female,0.063381546,0.614254537,0.531690773,0,Neutral
324,herypurnama  ,predictable ending,namsor_api_2.0.30,LATIN,3f7af168-0eb7-4ca5-b765-c73f9e21f301,herypurnama  ,female,0.0738383,1.130703376,0.53691915,0,Neutral
325,lilikteja,"Try the product, it's really effective for severe stretch marks, use stretch marks regularly, sis",namsor_api_2.0.30,LATIN,13afe33a-d05f-49b5-8fa0-513683b595cb,lilikteja,female,0.318092694,2.666956626,0.659046347,3,Positive
326,gendondjadoel,e parking is a must,namsor_api_2.0.30,LATIN,e698e7fa-5525-4d05-91f8-8705587076fe,gendondjadoel,male,-0.372158969,3.537643221,0.686079484,1,Positive
327,hallondhy,opposite the pizzahut car park for 10 thousand,namsor_api_2.0.30,LATIN,7a6ac477-fd73-43bb-b79e-0d3b85e37bd9,hallondhy,male,-0.068504403,0.853779438,0.534252201,-1,Negative
328,fatmaannisaaa,continue okay,namsor_api_2.0.30,LATIN,ca6a2f9e-616e-4131-a7ac-49bbe0c300b2,fatmaannisaaa,male,-0.057640644,0.364521054,0.528820322,1,Positive
329,aldhebilla,very effective in doing so,namsor_api_2.0.30,LATIN,4aa1d04f-32e9-482e-a487-d42369658d75,aldhebilla,female,0.16379062,1.476737805,0.58189531,0,Neutral
330,miyano sherry  ,"hla yes, what about the old jukir, for example, what about my father",namsor_api_2.0.30,LATIN,6cab9c19-2e63-45bf-a02a-2d6a44167290,miyano sherry  ,female,0.068684759,0.862611001,0.534342379,0,Neutral
331,celine itssclinee,Poor old jukir understands,namsor_api_2.0.30,LATIN,18ac0f2d-422c-4634-8589-5d88809f7793,celine itssclinee,female,0.71530973,7.402616913,0.857654865,-3,Negative
332,taufabella,"Yes, I agree that parking fees are sometimes refunded",namsor_api_2.0.30,LATIN,59dfae9e-e750-4a76-8453-df2d378cf764,taufabella,female,0.07201016,1.031733762,0.53600508,8,Positive
333,rahmawati nursya,"Yes, yes ma'am, BPOM is definitely a birthmark product that is effective in fading and disappearing",namsor_api_2.0.30,LATIN,29a525df-f9e3-4c64-9109-b01e119cba51,rahmawati nursya,female,0.436793223,5.534898761,0.718396611,7,Positive
334,ddddeviftr  ,sek sek pay using qris,namsor_api_2.0.30,LATIN,160d7fe4-641a-40a0-9e6b-0129a37bb424,ddddeviftr  ,male,-0.26127017,2.127425652,0.630635085,0,Neutral
335,wafiqul az,funny,namsor_api_2.0.30,LATIN,975d9152-5018-4298-9514-d0752b6ae2c8,wafiqul az,male,-0.120394369,1.311080223,0.560197184,1,Positive
336,gustavianooo,taxman's pocket,namsor_api_2.0.30,LATIN,4aa363ff-8e26-40e6-9949-6f3a58fc4f6a,gustavianooo,male,-0.381472308,4.375463172,0.690736154,-5,Negative
337,lilikteja,"Yes ma'am, BPOM is a product that is effective in removing birthmarks",namsor_api_2.0.30,LATIN,e909a9a2-3724-4e67-b465-9cbeaedfa31b,lilikteja,female,0.318092694,2.666956626,0.659046347,11,Positive
338,hanisramadhani,Pay using QRIS Emoney card,namsor_api_2.0.30,LATIN,d0b17081-3da7-4ec8-adcd-3a7aa5b2a92b,hanisramadhani,male,-0.056888199,0.332759911,0.528444099,-2,Negative
339,awang medyna 0,"Imagine a wide parking facility, left of the road, right of the narrow road, waiting for the sidewalk, parking on the side of the road",namsor_api_2.0.30,LATIN,7602b61a-7a53-42f4-b234-9e20f2e86853,awang medyna 0,female,0.36161635,3.270945851,0.680808175,-9,Negative
340,sutokoima,bought a parking boro2 toy for 5000,namsor_api_2.0.30,LATIN,72fc4ec8-6ab1-4090-b7e4-c5694545d02f,sutokoima,female,0.100178403,1.239071145,0.550089201,0,Neutral
341,wardoyo setiyo  ,people pay pad pad,namsor_api_2.0.30,LATIN,e41fea74-aaac-4bd5-9187-a9b6876ee11a,wardoyo setiyo  ,male,-0.404251789,4.946741019,0.702125895,-2,Negative
342,nikoandika 0  ,"Most of the funding for the construction of the Reog Monument, the government is looking for funds for the GT road, using eparking, allocating parking spaces on the side of the GT road.",namsor_api_2.0.30,LATIN,5846bfc8-f703-4b28-8148-c7e4ec0c40d8,nikoandika 0  ,female,0.363797134,3.315719862,0.681898567,3,Positive
343,yusron atsani,"OK, continue",namsor_api_2.0.30,LATIN,529d35b3-cb35-4154-bbb8-6391b649e5eb,yusron atsani,male,-0.709527061,7.361346934,0.854763531,1,Positive
344,ercikamc,"Come on, come on, it's normal for Ponorogo's turn to follow",namsor_api_2.0.30,LATIN,6f11b1f6-b614-4472-a49a-9bec790fbaa3,ercikamc,male,-0.346419681,3.00163031,0.67320984,10,Positive
346,eline xiandhia,"Taken care of by parking attendant, given 1000 2000 2000 returned 5000",namsor_api_2.0.30,LATIN,1761de33-8b47-46fe-a726-e9fc831afb0e,eline xiandhia,female,0.700084914,7.297414887,0.850042457,1,Positive
347,mrluckym n,cash payment above,namsor_api_2.0.30,LATIN,5dc34a8b-8785-4945-86ea-fe456af7b39c,mrluckym n,male,-0.073388915,1.105920637,0.536694458,3,Positive
348,clarisalindaa,It is natural that one day the effects will continue in the future,namsor_api_2.0.30,LATIN,6042ddf6-a290-47ae-a2af-84d2dede352f,clarisalindaa,male,-0.068353554,0.846416806,0.534176777,-2,Negative
349, agisz ,good luck,namsor_api_2.0.30,LATIN,1e23cc46-a27f-4905-b5b2-9ef85ee24849, agisz ,female,0.050567345,0.070896917,0.525283672,0,Neutral
350,yogiiprapmito,Pizza Hut Slow Parking 10 Thousand 10 Thousand Times One Hundred Cars Know the Results,namsor_api_2.0.30,LATIN,8f8ccc98-7dd7-4558-93ab-d39e1cdc3297,yogiiprapmito,male,-0.074179836,1.149750716,0.537089918,-1,Negative
351,elvandri rafsanjani,"The government speaks to the parking attendant who takes the money, takes care of tidying up the vehicle, directing the vehicle in",namsor_api_2.0.30,LATIN,5234ad10-05c7-4039-b929-372a076073e7,elvandri rafsanjani,male,-0.126913131,1.334944588,0.563456565,-9,Negative
352,optik tasikmalaya,adapt,namsor_api_2.0.30,LATIN,35953b9f-3335-44b3-89a3-47f6ee6d3c1d,optik tasikmalaya,male,-0.404365985,4.949267387,0.702182992,0,Neutral
353,mutiaraya  ,"If parking is complicated, let's provide special parking facilities so you don't park on the side of the road. The solution is",namsor_api_2.0.30,LATIN,45715887-60bc-42c1-b9ac-f306170fb962,mutiaraya  ,female,0.276042263,2.313462294,0.638021132,-4,Negative
354,wijaya heng,Leakage of funds is the thing that causes the most harm to society,namsor_api_2.0.30,LATIN,d7871dc6-eeff-44e8-99aa-447c798faebb,wijaya heng,male,-0.434359662,5.485763004,0.717179831,0,Neutral
355,wahidhariz  ,"street parking, solid street sales",namsor_api_2.0.30,LATIN,2179b71e-c407-4742-8aa7-c06056db677f,wahidhariz  ,male,-0.216126962,1.702803319,0.608063481,7,Positive
356,add zim,build boom gate parking building safe central parking app bypass parking limit 7 minutes bring parking,namsor_api_2.0.30,LATIN,61065531-b473-4092-ab8c-993bb4da13af,add zim,male,-0.661221498,7.070310639,0.830610749,3,Positive
